Order_ID,Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Country,State,City,Category,Sub_Category,Product,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Shipping_Cost,Sales,Cost,Profit,Payment_Method,Order_Status,Order_Date,Delivery_Date,Customer_Rating
ORD-1031134,CUST-12690,Rohan Anderson,Female,28.0,VIP,United States,Illinois,Chicago,Electronics,Mobile,Smartphone,51919.94,2,15.0,15575.98,259.14,88523.04,93638.66,-5115.62,Wallet,Delivered,2025-03-09,2025-03-14,3.4
ORD-1031135,CUST-22363,Ananya Gupta,Male,54.0,New,India,Maharashtra,Pune,Grocery,Food,Dry Fruits,2288.25,1,15.0,343.24,0.0,1945.01,2019.13,-74.12,UPI,Delivered,2026-07-15,2026-07-21,3.1
ORD-1031136,CUST-16496,Priya Kumar,Male,66.0,Regular,Australia,Western Australia,Perth,Beauty,Haircare,Hair Dryer,7093.4,3,0.0,0.0,275.32,21555.52,14969.49,6586.03,Credit Card,Delivered,2024-05-19,2024-05-25,4.3
ORD-1031137,CUST-26213,Liam Brown,Female,37.0,VIP,India,Karnataka,Bengaluru,Electronics,Wearable,Bluetooth Speaker,14046.38,1,10.0,1404.64,159.59,12801.33,12387.14,414.19,UPI,Delivered,2023-04-30,2023-05-06,4.7
ORD-1031138,CUST-17974,Neha Wilson,Male,24.0,Regular,Australia,Queensland,Brisbane,Fashion,Men,Dress,5715.0,3,15.0,2571.75,383.43,14956.68,14822.76,133.92,Debit Card,Delivered,2025-12-28,2026-01-07,3.4
ORD-1031139,CUST-28818,Noah Sharma,Female,34.0,Regular,India,Maharashtra,Mumbai,Fashion,Men,T-Shirt,1310.26,1,,262.05,229.9,1278.11,1151.2,126.91,Wallet,Cancelled,2024-07-24,2024-07-26,3.7
ORD-1031140,CUST-26244,Ananya Wilson,Male,70.0,VIP,India,Tamil Nadu,Chennai,Home & Kitchen,Furniture,Table Lamp,935.83,3,,0.0,204.55,3012.04,2587.87,424.17,UPI,Cancelled,2024-02-22,2024-02-29,3.2
ORD-1031141,CUST-19248,,Male,61.0,Premium,India,West Bengal,Kolkata,Electronics,Mobile,Smartwatch,81567.02,2,25.0,40783.51,111.48,122462.01,146923.03,-24461.02,Cash on Delivery,Delivered,2026-08-30,2026-09-01,4.1
ORD-1031142,CUST-26610,Liam Thomas,Male,29.0, New ,United States,Texas,Houston,Beauty,Haircare,Shampoo,1192.56,1,25.0,298.14,316.62,1211.04,1106.12,104.92,Wallet,Delivered,2024-04-28,2024-05-04,4.8
ORD-1031143,CUST-16257,Aditya Das,Male,35.0,Regular,India,Telangana,Hyderabad,Electronics,Computer,Smartwatch,17579.08,3,5.0,2636.86,222.18,50322.56,48556.4,1766.16,Credit Card,Delivered,2024-03-15,2024-03-20,2.8
ORD-1031144,CUST-12984,Rahul Taylor,Female,54.0,VIP,India,West Bengal,Kolkata,Beauty,Skincare,Makeup Kit,3932.98,2,25.0,1966.49,0.0,5899.47,6271.62,-372.15,Wallet,Delivered,2023-06-09,2023-06-16,4.7
ORD-1031145,CUST-25446,Rohan Kumar,Female,56.0,Regular,India,Delhi,Delhi,Electronics,Mobile,Laptop,85400.48,3,20.0,51240.29,124.87,205086.02,204256.46,829.56,Wallet,Cancelled,2025-03-10,2025-03-14,5.0
ORD-1031146,CUST-33297,Saurabh Mehta,Female,60.0,Regular,United States,Arizona,Phoenix,Fashion,Footwear,Handbag,4604.56,3,25.0,3453.42,248.55,10608.81,10040.49,568.32,UPI,Delivered,2025-01-02,2025-01-06,4.1
ORD-1031147,CUST-21568,Sophia Wilson,Male,,Regular,India,Delhi,Delhi,Fashion,Men,T-Shirt,7060.62,2,,3530.31,168.82,10759.75,9466.52,1293.23,,Delivered,2024-07-02,2024-07-10,3.7
ORD-1031148,CUST-34031,Aarav Das,Female,44.0,VIP,India,Delhi,Delhi,Beauty,Skincare,Hair Dryer,935.97,1,5.0,46.8,178.65,1067.82,857.65,210.17,UPI,Delivered,2024-02-17,2024-02-19,4.7
ORD-1031149,CUST-18159,Priya Anderson,,53.0,Premium,India,Maharashtra,Mumbai,Electronics,Audio,Tablet,5893.85,2,10.0,1178.77,1.03,10609.96,10462.86,147.1,Credit Card,Returned,2024-03-11,,
ORD-1031150,CUST-22649,Rohan Mehta,Male,53.0,Premium,India,West Bengal,Kolkata,Beauty,Haircare,Hair Dryer,7327.7,2,10.0,1465.54,28.13,13217.99,12410.36,807.63,credit card,Delivered,2024-04-03,2024-04-07,3.4
ORD-1031151,CUST-30430,Rohan Johnson,Male,68.0,Premium,India,Gujarat,Ahmedabad,Books,Fiction,Textbook,1832.41,2,15.0,549.72,29.36,3144.46,2868.93,275.53,UPI,Delivered,2023-08-26,2023-08-30,4.6
ORD-1031152,CUST-32111,James Anderson,Female,58.0,Regular,India,West Bengal,Kolkata,Grocery,Household,Cooking Oil,1063.28,1,30.0,318.98,70.55,814.85,1049.6,-234.75,Debit Card,Cancelled,2026-04-03,2026-04-07,
ORD-1031153,CUST-25279,Neha Mehta,Male,55.0,Regular,Canada,Ontario,Toronto,Beauty,Haircare,Face Cream,10598.77,1,25.0,2649.69,214.73,8163.81,7826.42,337.39,UPI,Delivered,2024-04-06,2024-04-16,4.7
ORD-1031154,CUST-30156,Liam Kumar,Male,37.0,VIP,Canada,British Columbia,Vancouver,Electronics,Computer,Laptop,44942.88,1,25.0,11235.72,405.9,34113.06,38454.65,-4341.59,Debit Card,Delivered,2026-06-20,2026-06-24,5.0
ORD-1031155,CUST-14619,Emma Anderson,Female,30.0,Regular,India,Telangana,Hyderabad,Electronics,Mobile,Tablet,58177.3,2,5.0,5817.73,102.04,110638.91,104006.81,6632.1,Wallet,Delivered,2026-01-28,2026-02-04,4.1
ORD-1031156,CUST-29282,Noah Patel,Female,69.0,New,Australia,Queensland,Brisbane,Electronics,Wearable,Smartwatch,89875.32,1,25.0,22468.83,364.87,67771.36,75051.18,-7279.82,Net Banking,Delivered,2024-01-27,2024-02-02,4.9
ORD-1031157,CUST-14292,Rohan Gupta,Male,33.0,Premium,Canada,Alberta,Calgary,Sports,Team Sports,Running Shoes,11926.29,1,15.0,1788.94,288.54,10425.89,8682.19,1743.7,Credit Card,Delivered,2025-04-17,2025-04-24,3.9
ORD-1031158,CUST-12934,Ananya Reddy,Male,36.0,Regular,United Kingdom,England,Birmingham,Books,Fiction,Novel,793.78,1,0.0,0.0,378.26,1172.04,874.92,297.12,Debit Card,Delivered,2025-01-29,,3.7
ORD-1031159,CUST-29495,Liam Taylor,Female,23.0,Premium,Australia,New South Wales,Sydney,Beauty,Haircare,Face Cream,3377.71,1,0.0,0.0,204.66,3582.37,2457.99,1124.38,Debit Card,Returned,2025-03-14,2025-03-18,3.9
ORD-1031160,CUST-10098,Saurabh Thomas,Female,58.0,Premium,India,Telangana,Hyderabad,Home & Kitchen,Kitchen,Office Chair,1033.03,1,0.0,0.0,154.74,1187.77,851.14,336.63,Net Banking,Delivered,2025-12-27,2025-12-31,3.4
ORD-1031161,CUST-34442,William Thomas,,24.0,Regular,Canada,Quebec,Montreal,Grocery,Household,Coffee,2364.41,1,5.0,118.22,302.85,2549.04,2149.94,399.1,Debit Card,Delivered,2024-01-18,2024-01-21,3.0
ORD-1031162,CUST-31992,Saurabh Sharma,Female,68.0,Regular,Australia,Queensland,Brisbane,Fashion,Women,Jeans,1764.92,1,10.0,176.49,354.62,1943.05,1617.74,325.31,Cash on Delivery,Delivered,2023-11-12,2023-11-19,4.8
ORD-1031163,CUST-17549,Emma Wilson,Female,52.0,VIP,Australia,Queensland,Brisbane,Home & Kitchen,Furniture,Storage Box,14076.86,3,25.0,10557.65,313.3,31986.23,29354.06,2632.17,Wallet,Delivered,2026-06-22,2026-06-29,3.0
ORD-1031164,CUST-20888,Aarav Wilson,Male,34.0,New,India,Delhi,Delhi,Books,Fiction,Novel,1629.48,4,10.0,651.79,84.36,5950.49,5835.96,114.53,Net Banking,Cancelled,2023-12-20,2023-12-25,4.7
ORD-1031165,CUST-10511,Vivaan Johnson,Female,41.0,Regular,India,,Ahmedabad,Sports,Team Sports,Cricket Bat,7808.84,4,25.0,7808.84,157.27,23583.79,27164.97,-3581.18,Cash on Delivery,Delivered,2026-04-23,2026-04-28,4.2
ORD-1031166,CUST-17488,Rohan Reddy,Female,20.0,Premium,India,Karnataka,Bengaluru,Electronics,Mobile,Smartwatch,46986.11,2,25.0,23493.06,256.03,70735.19,77734.69,-6999.5,Wallet,Delivered,2023-06-13,2023-06-18,4.9
ORD-1031167,CUST-14923,Aditya Gupta,Female,52.0,New,Australia,Queensland,Brisbane,Sports,Team Sports,Tennis Racket,6157.86,1,15.0,923.68,347.66,5581.84,5680.64,-98.8,Cash on Delivery,Delivered,2024-02-05,2024-02-14,3.4
ORD-1031168,CUST-25399,Neha Wilson,Male,38.0,Regular,United Kingdom,England,BIRMINGHAM,Grocery,Household,Coffee,381.81,4,15.0,229.09,237.63,1535.78,1531.04,4.74,Net Banking,Delivered,2024-01-22,,5.0
ORD-1031169,CUST-24094,Vivaan Reddy,Male,41.0,Premium,India,Gujarat,Ahmedabad,Fashion,Men,Dress,3031.14,1,5.0,151.56,167.33,3046.91,2476.39,570.52,Net Banking,Delivered,2026-02-17,2026-02-18,4.2
ORD-1031170,CUST-22667,Ananya Das,Female,64.0,VIP,United States,Illinois,Chicago,Home & Kitchen,Home Decor,Cookware Set,7227.57,1,15.0,1084.14,289.8,6433.23,6430.12,3.11,Credit Card,Delivered,2023-10-11,2023-10-17,4.0
ORD-1031171,CUST-26638,Sophia Wilson,Male,67.0,Regular,United States,Texas,Houston,beauty,Cosmetics,Perfume,10078.7,1,5.0,503.94,264.88,9839.64,8478.34,1361.3,Net Banking,Delivered,2025-09-26,2025-10-03,4.5
ORD-1031172,CUST-23775,Rahul Wilson,Female,20.0,New,United Kingdom,England,Liverpool,Fashion,Women,Jacket,3492.91,1,10.0,349.29,272.42,3416.04,2862.81,553.23,Cash on Delivery,Delivered,2023-09-14,2023-09-23,3.2
ORD-1031173,CUST-24079,Vivaan Kumar,Male,49.0,Premium,India,Karnataka,Bengaluru,Sports,Outdoor,Running Shoes,13740.12,1,15.0,2061.02,147.62,11826.72,10351.57,1475.15,Credit Card,Delivered,2023-06-27,2023-06-30,3.6
ORD-1031174,CUST-26927,Kavya Anderson,Female,34.0,Premium,Australia,Queensland,Brisbane,Sports,Team Sports,Dumbbell Set,11394.62,1,15.0,1709.19,359.48,10044.91,8467.51,1577.4,Net Banking,Delivered,2025-11-20,2025-11-26,4.9
ORD-1031175,CUST-33313,Sophia Singh,Female,55.0,Regular,India,West Bengal,Kolkata,Sports,Fitness,Football,12767.52,1,0.0,0.0,179.66,12947.18,10712.53,2234.65,Credit Card,Delivered,2025-11-04,2025-11-07,4.1
ORD-1031176,CUST-31714,,Female,36.0,Premium,India,Telangana,Hyderabad,Beauty,Fragrance,Shampoo,4905.2,4,10.0,1962.08,149.62,17808.34,16421.78,1386.56,Credit Card,Delivered,2023-03-13,2023-03-19,4.6
ORD-1031177,CUST-25730,Noah Gupta,Other,19.0,Premium,India,West Bengal,Kolkata,Fashion,Footwear,Jacket,5792.29,2,5.0,579.23,53.0,11058.35,8102.42,2955.93,Debit Card,Delivered,2024-06-14,2024-06-18,4.4
ORD-1031178,CUST-13463,Aarav Taylor,Female,44.0,Regular,India,Telangana,Hyderabad,Grocery,Beverages,Dry Fruits,2241.17,2,25.0,1120.59,197.6,3559.35,3844.28,-284.93,UPI,Delivered,2026-02-01,2026-02-02,2.2
ORD-1031179,CUST-27031,James Patel,Male,62.0,Regular,United States,New York,New York,Grocery,Food,Snacks Pack,3146.86,1,10.0,314.69,244.98,3077.15,2785.93,291.22,Debit Card,Delivered,2026-08-15,2026-08-21,4.0
ORD-1031180,CUST-20102,Noah Kumar,Male,54.0,Premium,Australia,Queensland,Brisbane,Electronics,Wearable,Tablet,76992.72,1,25.0,19248.18,305.73,58050.27,65630.19,-7579.92,Net Banking,Delivered,2024-04-11,2024-04-20,
ORD-1031181,CUST-23589,Noah Reddy,Male,62.0,New,United States,Texas,Houston,Fashion,Women,Handbag,5495.81,2,20.0,2198.32,224.77,9018.07,8834.92,183.15,UPI,Delivered,2023-03-08,,3.7
ORD-1031182,CUST-15132,Aarav Johnson,Female,54.0,Regular,Australia,New South Wales,Sydney,Sports,Outdoor,Yoga Mat,7417.96,2,0.0,0.0,245.51,15081.43,12339.25,2742.18,Cash on Delivery,Returned,2023-01-13,2023-01-25,3.6
ORD-1031183,CUST-34099,James Johnson,Male,57.0,Premium,India,Tamil Nadu,Chennai,Home & Kitchen,Furniture,Mixer,10767.05,2,20.0,4306.82,106.01,17333.29,15903.08,1430.21,Wallet,Delivered,2024-07-24,2024-07-26,4.9
ORD-1031184,CUST-11741,Priya Gupta,Female,30.0,Premium,Canada,Alberta,Calgary,Fashion,Accessories,Shoes,2078.63,1,25.0,519.66,266.69,1825.66,1724.83,100.83,Net Banking,Returned,2023-07-15,2023-07-21,3.9
ORD-1031185,CUST-16286,Rahul Wilson,Female,58.0,Regular,India,Gujarat,Ahmedabad,Beauty,Fragrance,Shampoo,8868.96,1,25.0,2217.24,0.0,6651.72,6389.48,262.24,Net Banking,Delivered,2024-06-05,2024-06-09,4.7
ORD-1031186,CUST-31164,Olivia Smith,Male,58.0,,India,Maharashtra,Mumbai,Fashion,Men,Shoes,1704.54,1,40.0,681.82,93.04,1115.76,1426.59,-310.83,Cash on Delivery,Delivered,2024-05-28,2024-05-31,4.2
ORD-1031187,CUST-13632,Sophia Taylor,Male,30.0,Premium,India,Maharashtra,Pune,Fashion,Men,Handbag,2771.62,1,10.0,277.16,199.86,2694.32,1920.77,773.55,Debit Card,Cancelled,2025-10-17,2025-10-21,4.0
ORD-1031188,CUST-11400,Arjun Taylor,Male,42.0,Premium,Canada,Quebec,Montreal,Sports,Team Sports,Yoga Mat,5346.64,1,20.0,1069.33,250.72,4528.03,4309.8,218.23,Cash on Delivery,Delivered,2025/13/40,2024-06-12,2.7
ORD-1031189,CUST-10403,,Male,59.0,New,India,Gujarat,Ahmedabad,Grocery,,Snacks Pack,2975.89,2,5.0,297.59,99.35,5753.54,5210.65,542.89,Debit Card,Delivered,2026-07-31,2026-08-06,5.0
ORD-1031190,CUST-17334,Ananya Mehta,Male,55.0,New,United States,Texas,Houston,Fashion,Men,Shoes,5476.22,2,15.0,1642.87,235.49,9545.06,8363.78,1181.28,Debit Card,Delivered,2024-04-23,2024-04-28,3.4
ORD-1031191,CUST-25724,Neha Thomas,Other,65.0,New,United Kingdom,England,,Books,Education,Business Book,494.97,2,5.0,49.5,237.55,1177.99,921.26,256.73,Debit Card,Delivered,2025-07-21,2025-07-26,3.4
ORD-1031192,CUST-25687,Aisha Sharma,Male,67.0,Regular,Australia,Western Australia,Perth,Sports,Team Sports,Tennis Racket,7116.0,1,25.0,1779.0,509.87,5846.87,6146.88,-300.01,Cash on Delivery,Delivered,2026-04-22,2026-04-30,4.1
ORD-1031193,CUST-14110,Saurabh Reddy,Male,22.0,New,India,Maharashtra,Pune,Electronics,Audio,Bluetooth Speaker,66643.72,1,10.0,6664.37,78.91,60058.26,58405.78,1652.48,Cash on Delivery,Delivered,2024-05-19,2024-05-24,3.5
ORD-1031194,CUST-34114,Noah Taylor,Female,22.0,New,India,Maharashtra,Pune,Sports,Outdoor,Football,10324.19,2,5.0,1032.42,218.84,19834.8,15046.43,4788.37,Net Banking,Delivered,2025-06-09,2025-06-13,3.0
ORD-1031195,CUST-15613,Priya Anderson,Male,25.0,Premium,Australia,Queensland,Brisbane,Grocery,Food,Dry Fruits,1168.57,1,10.0,116.86,359.1,1410.81,1369.52,41.29,UPI,Delivered,2024-06-03,2024-06-10,3.8
ORD-1031196,CUST-23232,Liam Singh,Female,41.0,Premium,Canada,British Columbia,Vancouver,Electronics,Wearable,Headphones,77380.15,4,20.0,61904.12,374.81,247991.29,276406.76,-28415.47,UPI,Delivered,2025-06-13,2025-06-24,4.3
ORD-1031197,CUST-25183,Aisha Johnson,Female,25.0,New,India,West Bengal,Kolkata,Electronics,Wearable,Smartwatch,46196.02,2,10.0,9239.2,74.93,83227.77,81088.48,2139.29,Wallet,Delivered,2024-03-27,2024-04-04,
ORD-1031198,CUST-22911,Priya Kumar,Male,49.0,Regular,India,Maharashtra,Pune,Grocery,Beverages,Rice Pack,1234.4,1,20.0,246.88,226.21,1213.73,1140.54,73.19,Credit Card,Delivered,2024-08-21,,3.8
ORD-1031199,CUST-31772,Ava Brown,Female,40.0,New,United Kingdom,England,Liverpool,Fashion,Accessories,Dress,4143.15,1,0.0,0.0,225.59,4368.74,2972.0,1396.74,Cash on Delivery,Delivered,2025-03-30,2025-04-07,4.4
ORD-1031200,CUST-14654,Vivaan Singh,Female,32.0,Regular,United Kingdom,England,London,Fashion,Men,Dress,1424.41,2,10.0,284.88,319.13,2883.07,2481.82,401.25,Cash on Delivery,Delivered,2023-09-30,2023-10-05,3.9
ORD-1031201,CUST-34694,Ananya Sharma,Female,58.0,Regular,India,Telangana,Hyderabad,Grocery,Food,Coffee,1132.9,2,5.0,113.29,51.71,2204.22,2040.97,163.25,Cash on Delivery,Delivered,2026-06-12,2026-06-15,4.1
ORD-1031202,CUST-14621,James Gupta,Female,25.0,Regular,Canada,Ontario,Toronto,Electronics,Computer,Laptop,3950.87,4,10.0,1580.35,245.93,14469.06,14075.69,393.37,Wallet,Delivered,2023-01-01,2023-01-11,4.4
ORD-1031203,CUST-30656,Emma Gupta,Male,38.0,Regular,Canada,British Columbia,Vancouver,Grocery,Food,Dry Fruits,2324.44,2,10.0,464.89,367.42,4551.41,4428.9,122.51,Debit Card,Delivered,2026-08-25,2026-09-01,3.9
ORD-1031204,CUST-21066,Noah Reddy,Male,45.0,Regular,India,Karnataka,,Sports,Team Sports,Cricket Bat,2121.25,1,20.0,424.25,24.72,1721.72,1626.3,95.42,Debit Card,Delivered,2024-01-07,2024-01-14,3.6
ORD-1031205,CUST-17648,Saurabh Das,Male,44.0,Premium,India,Tamil Nadu,Chennai,Fashion,Footwear,T-Shirt,4431.23,3,40.0,5317.48,150.08,8126.29,10344.21,-2217.92,Cash on Delivery,Delivered,2024-02-20,2024-02-25,3.5
ORD-1031206,CUST-16386,Ananya Gupta,Male,57.0,VIP,Canada,Alberta,Calgary,Beauty,Fragrance,Face Cream,6980.49,1,30.0,2094.15,147.56,5033.9,4706.03,327.87,Credit Card,Delivered,2025-07-11,2025-07-16,
ORD-1031207,CUST-34780,Olivia Taylor,Female,50.0,Premium,United States,Illinois,Chicago,Sports,Outdoor,Running Shoes,2827.41,1,0.0,0.0,210.74,3038.15,2521.67,516.48,UPI,Delivered,2025-06-29,2025-07-04,4.8
ORD-1031208,CUST-12223,Rohan Sharma,Female,45.0,Regular,India,Maharashtra,Pune,grocery,Household,Breakfast Cereal,2062.58,3,10.0,618.77,44.28,5613.25,5491.68,121.57,Wallet,Delivered,2026-01-01,2026-01-07,4.3
ORD-1031209,CUST-22160,Rahul Brown,Female,59.0,Premium,United States,Texas,Houston,Fashion,Men,Jacket,7203.39,3,10.0,2161.02,253.54,19702.69,14870.91,4831.78,Wallet,Delivered,2023-09-06,2023-09-11,5.0
ORD-1031210,CUST-12812,Olivia Das,Male,30.0,Regular,Australia,Queensland,Brisbane,Home & Kitchen,Furniture,Storage Box,9309.39,2,20.0,3723.76,182.67,15077.69,14989.92,87.77,Net Banking,Delivered,2023-07-23,2023-08-03,3.9
ORD-1031211,CUST-11175,Rahul Smith,Male,58.0,New,India,Telangana,,Home & Kitchen,Kitchen,Mixer,4492.69,2,10.0,898.54,67.87,8154.71,6383.3,1771.41,Cash on Delivery,Delivered,2026-05-02,2026-05-05,4.3
ORD-1031212,CUST-29093,James Johnson,Male,69.0,New,India,Delhi,Delhi,Beauty,Skincare,Makeup Kit,9441.2,1,10.0,944.12,113.78,8610.86,5981.46,2629.4,Wallet,Delivered,2023-07-11,2023-07-14,3.4
ORD-1031213,CUST-28123,Vivaan Mehta,Male,33.0,Regular,United States,Arizona,Phoenix,Sports,Outdoor,Tennis Racket,12580.13,3,5.0,1887.02,217.53,36070.9,30323.94,5746.96,Credit Card,Delivered,2025-12-10,2025-12-16,3.8
ORD-1031214,CUST-19394,Aditya Singh,Male,45.0,New,United Kingdom,England,London,Fashion,Footwear,Jeans,2360.81,1,,236.08,300.09,2424.82,1956.21,468.61,Net Banking,Delivered,2026-05-02,2026-05-09,3.5
ORD-1031215,CUST-23172,Aditya Wilson,Other,46.0,Regular,Australia,Western Australia,Perth,Electronics,Mobile,Smartwatch,,5,15.0,5863.05,178.86,33402.81,34210.01,-807.2,Cash on Delivery,Delivered,2023-01-24,2023-01-26,4.3
ORD-1031216,CUST-14146,Rohan Anderson,Male,38.0,VIP,United States,California,Los Angeles,Beauty,Skincare,Hair Dryer,8545.9,2,20.0,3418.36,148.15,13821.59,12421.27,1400.32,,Delivered,2024-03-01,2024-03-08,2.7
ORD-1031217,CUST-15781,Olivia Das,Male,37.0,Regular,India,Maharashtra,Mumbai,Electronics,Computer,Bluetooth Speaker,36621.48,2,25.0,18310.74,47.88,54980.1,65106.07,-10125.97,Credit Card,Delivered,2026-02-09,2026-02-11,1.6
ORD-1031218,CUST-22608,Emma Patel,Male,19.0,Premium,India,Maharashtra,Mumbai,Electronics,Audio,Headphones,35258.76,1,40.0,14103.5,213.34,21368.6,29149.87,-7781.27,Wallet,Cancelled,2023-08-31,2023-09-05,4.2
ORD-1031219,CUST-25144,Ananya Patel,Male,47.0,Regular,India,Tamil Nadu,Chennai,Grocery,Beverages,Coffee,519.43,1,5.0,25.97,114.4,607.86,537.3,70.56,Debit Card,Delivered,2024-11-14,,5.0
ORD-1031220,CUST-28395,Rahul Singh,Female,30.0,Regular,India,Maharashtra,Mumbai,Home & Kitchen,Kitchen,Bedsheet,13379.41,1,15.0,2006.91,44.17,11416.67,10359.64,1057.03,Credit Card,Cancelled,2026-03-10,2026-03-17,3.4
ORD-1031221,CUST-32535,Priya Gupta,Female,44.0,,India,Maharashtra,Pune,Home & Kitchen,Furniture,Bedsheet,1539.25,1,25.0,384.81,85.27,1239.71,1161.36,78.35,Wallet,Delivered,2026-06-17,2026-06-20,4.1
ORD-1031222,CUST-12014,Liam Reddy,Male,58.0,New,United Kingdom,England,Manchester,Electronics,Mobile,Tablet,36864.61,2,20.0,14745.84,207.47,59190.85,66360.37,-7169.52,,Delivered,2026-05-19,,5.0
ORD-1031223,CUST-20371,Priya Smith,Female,49.0,Regular,United States,Arizona,Phoenix,Sports,Fitness,Tennis Racket,2557.64,1,0.0,0.0,331.41,2889.05,2434.74,454.31,UPI,Delivered,2025-06-27,2025-07-05,4.5
ORD-1031224,CUST-33804,Kavya Mehta,Male,48.0,,Australia,New South Wales,Sydney,Fashion,Men,Dress,3046.11,1,10.0,304.61,302.33,3043.83,2296.01,747.82,UPI,Delivered,2025-10-20,2025-10-29,4.6
ORD-1031225,CUST-24442,Kavya Brown,Male,47.0,Regular,India,Delhi,Delhi,Fashion,Footwear,Dress,5943.75,4,15.0,3566.25,64.03,20272.78,19793.48,479.3,Debit Card,Returned,2025-12-20,2025-12-21,2.4
ORD-1031226,CUST-34574,Ananya Thomas,Female,47.0,Regular,India,,Pune,Electronics,Mobile,Smartwatch,6049.62,1,15.0,907.44,160.6,5302.78,4986.07,316.71,Wallet,Delivered,2025-02-01,2025-02-05,3.8
ORD-1031227,CUST-12785,Aarav Mehta,Female,36.0,New,India,Delhi,Delhi,Grocery,Household,Coffee,973.62,1,25.0,243.41,101.53,831.74,837.22,-5.48,Credit Card,Delivered,2024-05-31,2024-06-05,4.0
ORD-1031228,CUST-15635,Aisha Anderson,Male,68.0,Premium,India,Telangana,Hyderabad,Grocery,Beverages,Breakfast Cereal,3116.13,4,10.0,1246.45,119.19,11337.26,11912.67,-575.41,UPI,Delivered,2024-03-20,2024-03-25,
ORD-1031229,CUST-17513,Priya Sharma,Male,57.0,Premium,India,Tamil Nadu,Chennai,Home & Kitchen,Furniture,Storage Box,6685.63,1,0.0,0.0,69.41,6755.04,4824.03,1931.01,Wallet,Delivered,2023-05-23,2023-05-28,4.3
ORD-1031230,CUST-16108,Rahul Smith,Other,36.0,New,India,Tamil Nadu,Chennai,Grocery,Food,Cooking Oil,2903.91,1,15.0,435.59,182.09,2650.41,2504.08,146.33,UPI,Delivered,2025-01-30,2025-02-03,5.0
ORD-1031231,CUST-25584,Arjun Sharma,Male,66.0,New,Canada,British Columbia,Vancouver,Electronics,Mobile,Smartphone,57547.15,3,10.0,17264.15,242.7,155620.0,138757.34,16862.66,Wallet,Delivered,2025-09-04,2025-09-09,5.0
ORD-1031232,CUST-14619,Rahul Reddy,Female,48.0,Regular,India,Maharashtra,Pune,Fashion,Accessories,Shoes,398.88,4,30.0,478.66,119.16,1236.02,1353.49,-117.47,Wallet,Delivered,2026-08-26,2026-08-31,3.1
ORD-1031233,CUST-31152,Saurabh Brown,Male,48.0,Premium,India,Maharashtra,Mumbai,Electronics,Mobile,Bluetooth Speaker,4571.95,3,20.0,2743.17,193.87,11166.55,11668.0,-501.45,Debit Card,Delivered,2025-05-26,2025-05-29,
ORD-1031234,CUST-24364,Noah Kumar,Female,60.0,Regular,India,Delhi,Delhi,Beauty,Haircare,Face Cream,12394.96,2,0.0,0.0,135.05,24924.97,17443.98,7480.99,Wallet,Delivered,2025-11-21,2025-11-29,2.9
ORD-1031235,CUST-22030,Saurabh Anderson,Male,37.0,VIP,Australia,New South Wales,Sydney,Beauty,Fragrance,Sunscreen,524.53,3,5.0,78.68,275.92,1770.83,1223.88,546.95,Cash on Delivery,Delivered,2023-09-11,2023-09-17,4.5
ORD-1031236,CUST-10569,William Mehta,Male,47.0,Regular,India,Telangana,Hyderabad,Beauty,Fragrance,Hair Dryer,9602.42,1,15.0,1440.36,87.87,8249.93,7218.04,1031.89,Cash on Delivery,Delivered,2025-07-27,2025-08-02,3.5
ORD-1031237,CUST-12999,Aisha Taylor,Female,50.0,New,India,Telangana,Hyderabad,Electronics,Mobile,Smartphone,92571.6,3,40.0,111085.92,10.42,166639.3,227162.26,-60522.96,Cash on Delivery,Delivered,2023-02-05,2023-02-09,4.2
ORD-1031238,CUST-11431,James Reddy,Female,22.0,New,Australia,New South Wales,Sydney,Beauty,Fragrance,Hair Dryer,9196.83,4,30.0,11036.2,341.98,26093.1,28504.32,-2411.22,Net Banking,Delivered,2025-12-30,2026-01-04,4.5
ORD-1031239,CUST-29640,,Female,28.0,Regular,India,Maharashtra,Pune,Home & Kitchen,Furniture,Mixer,13727.98,1,10.0,1372.8,104.32,12459.5,11860.54,598.96,Credit Card,Delivered,2024-05-26,2024-05-30,2.2
ORD-1031240,CUST-30111,Emma Das,Male,34.0,New,India,Maharashtra,Mumbai,Fashion,Footwear,Handbag,1273.15,2,5.0,127.31,136.47,2555.46,2298.92,256.54,Wallet,Delivered,2026-07-24,2026-07-30,3.6
ORD-1031241,CUST-27421,Ava Reddy,Female,44.0,New,India,West Bengal,Kolkata,Sports,Outdoor,Cricket Bat,829.71,4,10.0,331.88,90.31,3077.27,2723.83,353.44,Credit Card,Delivered,2026-03-23,2026-03-29,2.5
ORD-1031242,CUST-19328,Liam Brown,Male,57.0,New,India,Delhi,Delhi,Home & Kitchen,Furniture,Table Lamp,16388.33,3,0.0,0.0,64.09,49229.08,38034.06,11195.02,Credit Card,Delivered,2025-06-12,2025-06-15,3.6
